8ZTu1mwj7S0,Зачем скрывают теракт в Сургуте,1075543,LRC Products Limited,https://goo.gl/oDoy5v
fa2S675sd3I,Крах экономики России // Утечка данных Яндекс Еды // Какой VPN выбрать?,1075373,usachev.shop,https://usachev.shop/
fa2S675sd3I,Крах экономики России // Утечка данных Яндекс Еды // Какой VPN выбрать?,1075373,NameBrightPrivacy.com,https://surfshark.deals/USACHEV
JMFu3jAuqH4,Нашли ЕЩЕ ОДИН дом Путина // КУРОРТ - ТЮРЬМА //Гнойный в суде // Кастинг Last Of Us и Мандалорца,1068057,"YANDEX, LLC.",https://ya.cc/t/FyiAB7rJL37Wt
JMFu3jAuqH4,Нашли ЕЩЕ ОДИН дом Путина // КУРОРТ - ТЮРЬМА //Гнойный в суде // Кастинг Last Of Us и Мандалорца,1068057,klikklak.shop,https://vk.cc/9x8cxQ
VMneKm15nNM,Саботаж на Первом Канале // Жизнь без инстаграма // Отмена масок в России,1065187,usachev.shop,https://usachev.shop/
VMneKm15nNM,Саботаж на Первом Канале // Жизнь без инстаграма // Отмена масок в России,1065187,"Skilfektori, LLC",https://clc.to/8D6zoA
N2vDmApRuis,Лукашенко угнал самолет // Закон против ФБК //Новый небоскреб Газпром // Протасевич задержан КГБ,1064782,usachev.shop,https://usachev.shop/
N2vDmApRuis,Лукашенко угнал самолет // Закон против ФБК //Новый небоскреб Газпром // Протасевич задержан КГБ,1064782,JOINT-STOCK COMPANY ALFA-BANK,https://adirect.onelink.me/8NPE/6ff5733
wqOaDjuKK5w,Пора Валить в Париж!,1064386,Go Travel Un Limited (Hong Kong),https://hotellook.ru
wqOaDjuKK5w,Пора Валить в Париж!,1064386,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru
6bAqf-zzQ6o,Руслан Усачев сбежал в Чечню,1062717,klikklak.shop,https://vk.cc/9x8cxQ
EiBJhKSLY54,Пора Валить в Белград!,1057878,AO Tinkoff Bank,tinkoff.ru
eB-yL2qnZc4,Соловьев против Клабхауса // Лицензионный Гном Гномыч // Новый Мортал Комбат (2021),1054817,JOINT-STOCK COMPANY ALFA-BANK,https://alfa.link/GePpgQ
eB-yL2qnZc4,Соловьев против Клабхауса // Лицензионный Гном Гномыч // Новый Мортал Комбат (2021),1054817,klikklak.shop,https://vk.cc/9x8cxQ
Ug7v5MxWdS4,Что будет дальше?,1052760,usachev.shop,https://usachev.shop/
Ogjhax5HM50,Почему Ларин победил на Версусе / Задержание террориста,1051438,"""Kinopoisk"", LLC",https://www.kinopoisk.ru/film/804697/
AcPDWPj9feM,Отмена ВкусВилл // Признание Cпутник V // Звездные Войны теперь аниме // Nintendo Swich OLED,1045886,usachev.shop,https://usachev.shop/
ESSN-CTmbxk,Россия против НАТО // Чеченские угрозы // Пермский терминатор,1035716,usachev.shop,https://usachev.shop/
ESSN-CTmbxk,Россия против НАТО // Чеченские угрозы // Пермский терминатор,1035716,Gaijin Network LTD,https://wtplay.link/usachev
-7eCdqloQbw,Обязательная вакцинация // Запрет K-POP // Россия VS США - Путин и Байден встретились // Евро 2020,1033213,usachev.shop,https://usachev.shop/
-7eCdqloQbw,Обязательная вакцинация // Запрет K-POP // Россия VS США - Путин и Байден встретились // Евро 2020,1033213,JOINT-STOCK COMPANY ALFA-BANK,https://alfa.link/YqRd3w
P99WrQfHonw,Суд над Дуровым // Эволюция Билли Айлиш,1032936,klikklak.shop,https://vk.cc/9x8cxQ
jNBhl78SqIU,Охота на Моргенштерна // Отмена ЕГЭ // Казнь за Игру в Кальмара // Биткоин Сити,1031766,usachev.shop,https://usachev.shop/
P8ohv7mf7gQ,"Запрещенный вДудь, Чипсы BlackStar и сюрпризы Huawei P30 Pro",1027197,Huawei Technologies Co. Ltd (China),https://bit.ly/2HIwf5d
P8ohv7mf7gQ,"Запрещенный вДудь, Чипсы BlackStar и сюрпризы Huawei P30 Pro",1027197,dlr-probandensuche.de,https://dlr-probandensuche.de/
hckflaGmwkY,Третья Волна Covid-19 // Как спасти Медузу // #ЛелушНаВКФЕСТ,1021038,OOO TAUKONSALT,https://bit.ly/2QxLUuf
hckflaGmwkY,Третья Волна Covid-19 // Как спасти Медузу // #ЛелушНаВКФЕСТ,1021038,"EarthCam, Inc",https://vk.cc/c1tAwX
hckflaGmwkY,Третья Волна Covid-19 // Как спасти Медузу // #ЛелушНаВКФЕСТ,1021038,klikklak.shop,https://vk.cc/9x8cxQ
0TEV1Y0VVAg,Срок за шутку про русских // Новая статья Навального // Китайский робот-собака // Отряд Самоубийц,1020429,"Netologiya, LLC",https://netolo.gy/gVm
0TEV1Y0VVAg,Срок за шутку про русских // Новая статья Навального // Китайский робот-собака // Отряд Самоубийц,1020429,usachev.shop,https://usachev.shop/
iTDPN4oUICI,Инстаграм и Телеграм будут платными? // Беженцы Лукашенко // Статья для депутата Наливкина,1018013,usachev.shop,https://usachev.shop/
iTDPN4oUICI,Инстаграм и Телеграм будут платными? // Беженцы Лукашенко // Статья для депутата Наливкина,1018013,JOINT-STOCK COMPANY ALFA-BANK,https://alfa.link/Yen7Mg
tkcQujNQbC8,Мне пишет Дональд Трамп. ПОМОГИТЕ!,1016484,klikklak.shop,https://vk.cc/9x8cxQ
p8Y4X2oWYGg,Россия летит на Луну // Путин против хорьков // Провал Илона Маска // NFT - будущее искусства,1015740,usachev.shop,http://usachev.shop/
p8Y4X2oWYGg,Россия летит на Луну // Путин против хорьков // Провал Илона Маска // NFT - будущее искусства,1015740,"YANDEX, LLC.",https://ya.cc/t/34j0qkbGN3Fdq
VlZjKnAUsFU,Моргенштерн разозлил ветеранов // Отчисление за лайк //Побег из Италии// Нерабочие дни в России,1013532,usachev.shop,https://usachev.shop/
VlZjKnAUsFU,Моргенштерн разозлил ветеранов // Отчисление за лайк //Побег из Италии// Нерабочие дни в России,1013532,"YANDEX, LLC.",https://ya.cc/t/mnjAIO_LupeJb
ogTU0zApbnk,ЗА ЧТО ЕЩЕ ХОТЯТ САЖАТЬ В РОССИИ // Трагедия в Кемерово // Daft Punk распались // Как звучит Марс,1011977,usachev.shop,https://usachev.shop/
ogTU0zApbnk,ЗА ЧТО ЕЩЕ ХОТЯТ САЖАТЬ В РОССИИ // Трагедия в Кемерово // Daft Punk распались // Как звучит Марс,1011977,Sony Interactive Entertainment Inc.,https://vk.cc/bYWfzo
V4G02RknGdY,Депутат Шнуров // Россия без 5G // Тилль Линдеманн разрушает скрепы,1003267,Vimbox Limited,http://skyeng.ru/go/usachev_marathon
V4G02RknGdY,Депутат Шнуров // Россия без 5G // Тилль Линдеманн разрушает скрепы,1003267,klikklak.shop,https://vk.cc/9x8cxQ
y7y-6ZXfYKQ,Пора валить на Кипр! Часть 1,998905,Go Travel Un Limited (Hong Kong),http://aviasales.ru
g2Lhvl-U7e8,Дзюба подключает ФСБ // Джонни Депп теряет роли // PlayStation 5 в России // Роскомнадзор как обычно,988680,Sony Interactive Entertainment Inc.,https://vk.cc/aCsLdK
XoY98Czodx4,"ГДЕ МОИ ДЕНЬГИ, МТС?! // Демонстрации в Грузии // Гарри Поттер Go",987897,Registrant of lmgtfy.app,https://vk.cc/9x87ED
iT5DGw6QlLM,Пора валить в Рим!,986679,Go Travel Un Limited (Hong Kong),http://map.aviasales.ru
iT5DGw6QlLM,Пора валить в Рим!,986679,elfstore.ru,http://elfstore.ru
iT5DGw6QlLM,Пора валить в Рим!,986679,jaskierstudio.ru,http://jaskierstudio.ru
byWBn5S25Ec,ЕВРОПА НАЧАЛА ЧИПИРОВАТЬ // ДРУГАЯ пропаганда на ТВ // Курсы русского для чиновников // Итоги 2021,985089,usachev.shop,https://usachev.shop/
byWBn5S25Ec,ЕВРОПА НАЧАЛА ЧИПИРОВАТЬ // ДРУГАЯ пропаганда на ТВ // Курсы русского для чиновников // Итоги 2021,985089,JOINT-STOCK COMPANY ALFA-BANK,https://alfa.me/dOfW7Q
2TvLcxgExb8,Чем удивил Человек Паук // QR-коды не прошли // Взрослые итоги 2021 // Признание Киану Ривза,983760,"Netologiya, LLC",http://netolo.gy/hru.
2TvLcxgExb8,Чем удивил Человек Паук // QR-коды не прошли // Взрослые итоги 2021 // Признание Киану Ривза,983760,usachev.shop,https://usachev.shop/
3m_yjG_1Lhg,РОССИЯ ДЛЯ ГРУСТНЫХ // Вагон РЖД для богачей // Победа страдает за Дзюбу // YaC 2020,981334,JOINT-STOCK COMPANY ALFA-BANK,https://alfa.link/e44N
YmtkFzG-Cag,Кто тушит пожары в Якутии // Полет Virgin Galactic // Олимпиада в Токио 2020// Евро и Макгрегор,974800,usachev.shop,https://usachev.shop/
YmtkFzG-Cag,Кто тушит пожары в Якутии // Полет Virgin Galactic // Олимпиада в Токио 2020// Евро и Макгрегор,974800,"LLC ""Internet Solutions""",https://bit.ly/3jds4jU
mwJVZ75tyw8,QR КОДЫ КАЖДОМУ! // Российский спутник взорвали // Новый Гарри Поттер // Главные секреты армии,973901,usachev.shop,https://usachev.shop/
mwJVZ75tyw8,QR КОДЫ КАЖДОМУ! // Российский спутник взорвали // Новый Гарри Поттер // Главные секреты армии,973901,"Skilfektori, LLC",https://clc.to/g_yPpg
JctXSrbZdbw,ФСБ против Навального // Катаклизмы в России // Коронавирус и другие причины ненавидеть 2020 год,965787,usachev.shop,http://usachev.shop/
JctXSrbZdbw,ФСБ против Навального // Катаклизмы в России // Коронавирус и другие причины ненавидеть 2020 год,965787,Sony Interactive Entertainment Inc.,https://vk.cc/bW8kE0
dGH_E1KHSOs,Россия + Беларусь = 💝 // Игры только для взрослых // Азов против 5G // GetContact передает данные,964684,Vimbox Limited,https://go.skyeng.ru/usachev_skypro
dGH_E1KHSOs,Россия + Беларусь = 💝 // Игры только для взрослых // Азов против 5G // GetContact передает данные,964684,usachev.shop,https://usachev.shop/
39-8Vug8MVY,РУССКОЕ КИНО В КОСМОСЕ // ОФШОРЫ ЧИНОВНИКОВ // КТО УРОНИЛ FACEBOOK // ДОМ ДРАКОНА // ВЗЛОМ TWITCH,961931,usachev.shop,https://usachev.shop/
39-8Vug8MVY,РУССКОЕ КИНО В КОСМОСЕ // ОФШОРЫ ЧИНОВНИКОВ // КТО УРОНИЛ FACEBOOK // ДОМ ДРАКОНА // ВЗЛОМ TWITCH,961931,JOINT-STOCK COMPANY ALFA-BANK,https://alfa.link/YvhS1w
39-8Vug8MVY,РУССКОЕ КИНО В КОСМОСЕ // ОФШОРЫ ЧИНОВНИКОВ // КТО УРОНИЛ FACEBOOK // ДОМ ДРАКОНА // ВЗЛОМ TWITCH,961931,gulagu-net.ru,https://gulagu-net.ru/
vpKGK3eifSI,Худший туалет России // ГУЛАГ 2.0 // Православный битбокс,953433,usachev.shop,https://usachev.shop/
vpKGK3eifSI,Худший туалет России // ГУЛАГ 2.0 // Православный битбокс,953433,"YANDEX, LLC.",https://ya.cc/t/4FR-YczgY3Cpb
EpkZ05iFKhE,БЕСОГОН Никиты Михалкова // Болезнь премьера России // Доставка самолетной еды [COVID-19 EDITION],950242,"OOO ""MVM""",https://vk.cc/atGjOU
EpkZ05iFKhE,БЕСОГОН Никиты Михалкова // Болезнь премьера России // Доставка самолетной еды [COVID-19 EDITION],950242,Joint Stock Company Ural Airlines,https://vk.cc/atGInw
EpkZ05iFKhE,БЕСОГОН Никиты Михалкова // Болезнь премьера России // Доставка самолетной еды [COVID-19 EDITION],950242,klikklak.shop,https://vk.cc/9x8cxQ
-2_PSgsv_ZI,Запрет вейпов // Наследие Тимати и Оксимирона// iPhone 11 от Apple,945956,Plarium Global Ltd,http://bit.ly/2kvbrUS
OmdYmPoKpqo,Об этом нельзя шутить в России // Оксимирона проверяет СК // Стрельба в МФЦ // Блокировка ТОРа,945519,usachev.shop,https://usachev.shop/
sdPYk0gnZvU,Как За Нами Будут Следить в 2021 году,942016,Plarium Global Ltd,https://clik.cc/xSY1v
sdPYk0gnZvU,Как За Нами Будут Следить в 2021 году,942016,"Domains By Proxy, LLC",https://clik.cc/DZl7M
A-u8Phu9olE,Я НАШЕЛ ХОРОШИЕ НОВОСТИ!,940318,REDACTED FOR PRIVACY,https://howmuchtoiletpaper.com/
A-u8Phu9olE,Я НАШЕЛ ХОРОШИЕ НОВОСТИ!,940318,klikklak.shop,https://vk.cc/9x8cxQ
NhdeAuVhtKU,МЕНЯ ПОБРИЛИ В КАЗАХСТАНЕ // ПОБЕГ ОТ ЛУКАШЕНКО // САМАЯ СТИЛЬНАЯ ОБЕЗЬЯНА //ОЛИМПИАДА 2021 В ТОКИО,938791,Vimbox Limited,https://go.skyeng.ru/programs-usachev
NhdeAuVhtKU,МЕНЯ ПОБРИЛИ В КАЗАХСТАНЕ // ПОБЕГ ОТ ЛУКАШЕНКО // САМАЯ СТИЛЬНАЯ ОБЕЗЬЯНА //ОЛИМПИАДА 2021 В ТОКИО,938791,usachev.shop,https://usachev.shop/
-4qxA6XH0f0,Пора валить в Сеул! [1/3],937859,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru/
inTjD_ZFTRI,Интимные фото Эммы Уотсон / Чехол для телефона с телефоном,929784,"OBShchESTVO S OGRANIChENOJ OTVETSTVENNOSTYu ""SKILBOKS""",https://goo.gl/KnRtwb
inTjD_ZFTRI,Интимные фото Эммы Уотсон / Чехол для телефона с телефоном,929784,Privacy service provided by Withheld for Privacy ehf,http://kck.st/2mFogIj
inTjD_ZFTRI,Интимные фото Эммы Уотсон / Чехол для телефона с телефоном,929784,"""Kinopoisk"", LLC",https://www.kinopoisk.ru/film/610319/
HY8a3ocktDY,В России отменят роуминг и заблокируют все порно,917236,Registrant of lmgtfy.app,http://bfy.tw/9xf1
HY8a3ocktDY,В России отменят роуминг и заблокируют все порно,917236,Bonusway Oy,kopikot.ru
zNb2wNrVVuE,Пора валить в Голливуд!,916669,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru
e8TTg2n6gE8,Изоляция Москвы и России // Half-Life Alyx // Новый Pharaoh,892434,"Samsung Electronics CO., Ltd",https://clck.ru/Mif9c
e8TTg2n6gE8,Изоляция Москвы и России // Half-Life Alyx // Новый Pharaoh,892434,klikklak.shop,https://vk.cc/9x8cxQ
hqUUz9vne48,Слив фото Эммы Уотсон и эпидемия Эбола,888348,"Samsung Electronics CO., Ltd",http://bit.ly/1r1tw6M
vWqZxj2DTDo,БОЛЬШЕ ПРАВОК в Конституции РФ // СЮРПРИЗ для Джонни Деппа // Белорусский герб,886266,"OBShchESTVO S OGRANIChENOJ OTVETSTVENNOSTYu ""SKILBOKS""",https://clc.to/8UJOBw
vWqZxj2DTDo,БОЛЬШЕ ПРАВОК в Конституции РФ // СЮРПРИЗ для Джонни Деппа // Белорусский герб,886266,klikklak.shop,https://vk.cc/9x8cxQ
Pl24IkIr6WI,Новый iPhone Xs – чуда не случилось // Хабиб против Тимати // Золотов против Навального,874073,Sony Electronics Joint Stock Company,https://www.sony.ru/electronics/televizory/af8-series
Pl24IkIr6WI,Новый iPhone Xs – чуда не случилось // Хабиб против Тимати // Золотов против Навального,874073,"JOINT STOCK COMPANY ""PEOPLE TALK""",https://peopletalk.ru/article/kak-pravilno-konfliktovat-v-youtube-otvechaet-ruslan-usachev/
1VjYzbTCZLk,Собака Панина и дорогущие Macbook Pro и Surface Studio,873499,Bonusway Oy,https://www.kopikot.ru/u
SCPKYdDIxrY,Россия возвращает казнь // Любарская и животные,859615,Plarium Global Ltd,http://bit.ly/2ISJPC2
SCPKYdDIxrY,Россия возвращает казнь // Любарская и животные,859615,klikklak.shop,https://vk.cc/9x8cxQ
3ZvOXOAaF7Y,Китайский вирус пришел в Россию // Охота на Долгополова // Новое Правительство,856279,Plarium Global Ltd,https://clik.cc/zznxq
3ZvOXOAaF7Y,Китайский вирус пришел в Россию // Охота на Долгополова // Новое Правительство,856279,"Domains By Proxy, LLC",wixsite.com
3ZvOXOAaF7Y,Китайский вирус пришел в Россию // Охота на Долгополова // Новое Правительство,856279,klikklak.shop,https://vk.cc/9x8cxQ
GlrPbn5-89g,Звонок МоМо и опасность городских легенд,839564,"""Kinopoisk"", LLC",https://www.kinopoisk.ru/action/neirogogol/
Jkw9L4OTbIs,Иван Голунов освобожден // Мэддисон прощен // E3 2019 провален,835556,YANDEX LLC,https://vk.cc/9usPhy
ZijM2VeHoEA,День без Победы // Новый iPhone SE // Спасение игровой индустрии,819494,HAR LLC,https://haieronline.ru
ZijM2VeHoEA,День без Победы // Новый iPhone SE // Спасение игровой индустрии,819494,klikklak.shop,https://vk.cc/9x8cxQ
ZijM2VeHoEA,День без Победы // Новый iPhone SE // Спасение игровой индустрии,819494,"""Kinopoisk"", LLC",https://www.kinopoisk.ru/film/423210/
Vr4T0p3eYyo,"Знаю, это не лучший момент...",818784,klikklak.shop,https://vk.cc/9x8cxQ
zoXKH-2CgW4,ЯПОНСКИЙ ЧЕБУРАШКА // НОВЫЕ СИМПТОМЫ ВИРУСА // ПРОПУСКНОЙ РЕЖИМ В РОССИИ // ВИКТОРИЯ БОНЯ ПРОТИВ 5G,807030,YANDEX LLC,https://ya.cc/t/m-lHhFhuAikMQ
zoXKH-2CgW4,ЯПОНСКИЙ ЧЕБУРАШКА // НОВЫЕ СИМПТОМЫ ВИРУСА // ПРОПУСКНОЙ РЕЖИМ В РОССИИ // ВИКТОРИЯ БОНЯ ПРОТИВ 5G,807030,klikklak.shop,https://vk.cc/9x8cxQ
noM5PNNHWHs,ПОЗОРНЫЙ YOUTUBE REWIND И МСТИТЕЛИ 4: ФИНАЛ,804913,ChKOO Merlion Group Limited,https://goo.gl/cZJrNT
sgA9wvCNExw,Пора валить в Стамбул!,798682,Go Travel Un Limited (Hong Kong),http://vk.com/aviasalesru
yfCxK7F_SNg,Пора валить в Сеул! [2/3],797632,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru
w35WPpC44X8,Олег Тиньков в суде // Сериал Last of Us // Джеймс Бонд на карантине,796579,Plarium Global Ltd,https://clik.cc/FjrMe
w35WPpC44X8,Олег Тиньков в суде // Сериал Last of Us // Джеймс Бонд на карантине,796579,"Domains By Proxy, LLC",wixsite.com
w35WPpC44X8,Олег Тиньков в суде // Сериал Last of Us // Джеймс Бонд на карантине,796579,"Domains By Proxy, LLC",https://clik.cc/gSvkn
w35WPpC44X8,Олег Тиньков в суде // Сериал Last of Us // Джеймс Бонд на карантине,796579,klikklak.shop,https://vk.cc/9x8cxQ
rl9XneJoB9A,Матрица 4 // Взрыв дома в Ногинске // Погиб глава МЧС // Приговор Колесниковой // Биткоин признали,790037,usachev.shop,https://usachev.shop/
rl9XneJoB9A,Матрица 4 // Взрыв дома в Ногинске // Погиб глава МЧС // Приговор Колесниковой // Биткоин признали,790037,"Skilfektori, LLC",https://clc.to/XcNFDA
MrBOCzeHoOg,Пора валить в Лос-Анджелес!,787137,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru
7Y_XAaFOUpE,Короткая жизнь складного Galaxy Fold // Украина против Mortal Kombat 11,787107,Plarium Global Ltd,https://bit.ly/2X5cI2j
cSCoNgjL2s4,Пора валить в Голландию! Евротур 3/3,784692,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru/
cSCoNgjL2s4,Пора валить в Голландию! Евротур 3/3,784692,elfstore.ru,http://elfstore.ru
cSCoNgjL2s4,Пора валить в Голландию! Евротур 3/3,784692,jaskierstudio.ru,http://jaskierstudio.ru
YFrqW5oe-Vc,Самая дорогая LADA и редизайн YouTube,779268,internethero.ru,https://goo.gl/6d3g4a
ZbXk6TWD2VU,ВИП-пасха в Москве // Изоляция Билли Айлиш // Киберпанк от Apple и Facebook,777006,OOO GEEKBRAINS,https://geekbrains.ru/link/Ur1uOO
ZbXk6TWD2VU,ВИП-пасха в Москве // Изоляция Билли Айлиш // Киберпанк от Apple и Facebook,777006,klikklak.shop,https://vk.cc/9x8cxQ
XDo7v3HaitY,Украина Зеленского и митинг в защиту интернета,774763,Valve Corporation,https://vk.cc/99plQh
19pxoi9x6oM,Училка-нимфоманка и ребенок-хакер,774046,parad-msk.ru,http://parad-msk.ru/
19pxoi9x6oM,Училка-нимфоманка и ребенок-хакер,774046,MIPOD Bessmertnyj polk,http://moypolk.ru/
j379t5GPJuQ,YOUTUBE ПРОТИВ ДЕТЕЙ // INSTAGRAM ОТМЕНЯЕТ ЛАЙКИ,770348,klikklak.shop,https://vk.cc/9x8cxQ
YzqTH4Hj14Y,МОСКВА НА ПРОПУСКНОМ РЕЖИМЕ // ВСПЫШКА В УФЕ // НЕФТЯНАЯ МНОГОХОДОВОЧКА,769784,Plarium Global Ltd,https://clik.cc/txd7u
YzqTH4Hj14Y,МОСКВА НА ПРОПУСКНОМ РЕЖИМЕ // ВСПЫШКА В УФЕ // НЕФТЯНАЯ МНОГОХОДОВОЧКА,769784,"Domains By Proxy, LLC",https://clik.cc/t3mCR
YzqTH4Hj14Y,МОСКВА НА ПРОПУСКНОМ РЕЖИМЕ // ВСПЫШКА В УФЕ // НЕФТЯНАЯ МНОГОХОДОВОЧКА,769784,klikklak.shop,https://vk.cc/9x8cxQ
e2VvsXw3jfk,Пора валить в Латвию!,769267,Go Travel Un Limited (Hong Kong),http://map.aviasales.ru
e2VvsXw3jfk,Пора валить в Латвию!,769267,elfstore.ru,http://elfstore.ru
e2VvsXw3jfk,Пора валить в Латвию!,769267,jaskierstudio.ru,http://jaskierstudio.ru
DKAYXWJiPtE,РУССКИЙ КОСМОС и МОСКОВСКИЕ МИТИНГИ,755524,Vimbox Limited,http://skyeng.ru/go/usachevsurvey
buttiXvalmY,Twitch под запретом в России // Мэддисон в ЛДПР // Провал Фонда Кино,738286,OOO Buk 24,https://bit.ly/2S17e9w
buttiXvalmY,Twitch под запретом в России // Мэддисон в ЛДПР // Провал Фонда Кино,738286,klikklak.shop,https://vk.cc/9x8cxQ
nK2Job853dw,Пора валить в Тель-Авив!,736684,Go Travel Un Limited (Hong Kong),https://hotellook.ru
nK2Job853dw,Пора валить в Тель-Авив!,736684,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru
AfS3PttSe2Y,APPLE ИЗГОНЯЮТ ИЗ РОССИИ // ХУДШИЙ ДИПЛОМНЫЙ РУКОВОДИТЕЛЬ – ОЛЕГ СОКОЛОВ,730083,BF PODAROK ANGELU,https://dobroshrift.ru/
AfS3PttSe2Y,APPLE ИЗГОНЯЮТ ИЗ РОССИИ // ХУДШИЙ ДИПЛОМНЫЙ РУКОВОДИТЕЛЬ – ОЛЕГ СОКОЛОВ,730083,"Domains By Proxy, LLC",https://clik.cc/eGKhl
AfS3PttSe2Y,APPLE ИЗГОНЯЮТ ИЗ РОССИИ // ХУДШИЙ ДИПЛОМНЫЙ РУКОВОДИТЕЛЬ – ОЛЕГ СОКОЛОВ,730083,klikklak.shop,https://vk.cc/9x8cxQ
jcmCjc4H7rs,Ужасы детского ютьюба // Черная пятница // Новый клип OK Go,728386,OOO TAUKONSALT,https://goo.gl/rPjXWR
jcmCjc4H7rs,Ужасы детского ютьюба // Черная пятница // Новый клип OK Go,728386,Bonusway Oy,https://www.kopikot.ru/u_bf
GnLG7zkk12c,Пора валить на Коста-Брава!,727343,Go Travel Un Limited (Hong Kong),http://aviasales.ru
Dl6-wBQ4L14,"Цензура в социальных сетях, Яндекс Телефон и рэперы в Думе",727322,Sony Interactive Entertainment Inc.,https://www.playstation.com/ru-ru/explore/playstation-classic/
bhryhDgWidI,Пора валить в Копенгаген!,726206,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru/
bhryhDgWidI,Пора валить в Копенгаген!,726206,elfstore.ru,http://elfstore.ru
bhryhDgWidI,Пора валить в Копенгаген!,726206,jaskierstudio.ru,http://jaskierstudio.ru
LXNIOK8YVUY,Допинг Марии Шараповой и очередной Человек-паук,723362,Microsoft Corporation,http://www.masterofcode.ru
-_bxBFwldcU,Закат Звездных Войн // Разгон школьников // Новосибирский каток,723188,klikklak.shop,https://vk.cc/9x8cxQ
mb7GBrg7Cd4,"Путин против рэпа, а Первый Канал против Call Of Duty Modern Warfare",723139,Vimbox Limited,http://skyeng.ru/go/usa4ev
mb7GBrg7Cd4,"Путин против рэпа, а Первый Канал против Call Of Duty Modern Warfare",723139,klikklak.shop,https://vk.cc/9x8cxQ
ktCNIehIUso,Пора валить в Венецию!,720284,Go Travel Un Limited (Hong Kong),http://map.aviasales.ru
ktCNIehIUso,Пора валить в Венецию!,720284,elfstore.ru,http://elfstore.ru
ktCNIehIUso,Пора валить в Венецию!,720284,jaskierstudio.ru,http://jaskierstudio.ru
r6BGgvDBYIg,Пора валить в Иерусалим!,718887,Go Travel Un Limited (Hong Kong),https://hotellook.ru
r6BGgvDBYIg,Пора валить в Иерусалим!,718887,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru
oaaw3jlk1jE,Пора валить на Кипр! Часть 2,710792,Go Travel Un Limited (Hong Kong),http://aviasales.ru
HRt3X_7qXE0,Россия против Call of Duty // Конец Покемонов // Новый проект Тарантино,691385,klikklak.shop,https://klikklak.shop/catalog/ruslan-usachev/
oVvOKedbUz0,Пора валить в Барселону!,691282,Go Travel Un Limited (Hong Kong),http://aviasales.ru
hoCt5z9oAWc,Снос храма в Питере // Ответ Илону Маску// Инновационный Ватикан,681565,"Domains By Proxy, LLC",https://clik.cc/eb1Eg
hoCt5z9oAWc,Снос храма в Питере // Ответ Илону Маску// Инновационный Ватикан,681565,klikklak.shop,https://vk.cc/9x8cxQ
UK0Zt7Qu8wM,Блокировка Telegram в России // Японский рэп-батл века,678640,LENOVO PC HK LIMITED,https://goo.gl/12397H
alXR9GL9VqA,Мстители в Fortnite и пугающие новинки Google I/O,675260,"""Jivaya Biblioteka""",mybook.ru
WDuaKQnTdyA,Пора валить - Прага!,663295,евротур.рф,http://евротур.рф
WDuaKQnTdyA,Пора валить - Прага!,663295,Go Travel Un Limited (Hong Kong),http://aviasales.ru
WDuaKQnTdyA,Пора валить - Прага!,663295,elfstore.ru,http://elfstore.ru
WDuaKQnTdyA,Пора валить - Прага!,663295,jaskierstudio.ru,http://jaskierstudio.ru
1YDBNr4Sqms,ХОККЕЙ РОССИЯ - ГЕРМАНИЯ 🥇 WI-FI ОТ ИЛОНА МАСКА,663042,"Domains By Proxy, LLC",https://goo.gl/obwqbX
x0Pp1pjIQq4,YouTube вводит платную подписку на блогеров,657120,aliexpress.com,http://goo.gl/hqu1er
sw-e4IWpL2M,Няня-психопатка и новое дело Шерлока,649828,Privacy service provided by Withheld for Privacy ehf,https://goo.gl/gtam6R
QcbMyknfsyk,Пора валить в Сеул! [3/3],647256,Go Travel Un Limited (Hong Kong),http://www.aviasales.ru
txqtdmY2cvU,"FORTNITE грозит суд, LITTLE BIG бьет рекорды",642822,ChKOO Merlion Group Limited,https://goo.gl/3bMfw7
QWX5EKYYWSo,Тайна черного ящика и женских задниц,642118,"Samsung Electronics CO., Ltd",http://www.samsung.com/ru/promotions/galaxyS6/
SMiWVap8AbM,Этот Fortnite только для взрослых,639149,"YANDEX, LLC.",http://bit.ly/2KPOMhG
DdhuEcg2pW0,Я больше этого не вынесу!,635330,LENOVO PC HK LIMITED,https://goo.gl/12397H
qJ_ShtJIelk,Пора валить в Таиланд! [остров Пукет],631182,Go Travel Un Limited (Hong Kong),http://map.aviasales.ru
qJ_ShtJIelk,Пора валить в Таиланд! [остров Пукет],631182,jaskier.ru,http://jaskier.ru/
6F9UipxcVe8,Пора валить в Люксембург. Евротур 1/3,609628,Go Travel Un Limited (Hong Kong),http://map.aviasales.ru
6F9UipxcVe8,Пора валить в Люксембург. Евротур 1/3,609628,elfstore.ru,http://elfstore.ru
0jAYjwD-qOQ,КАК РОССИЯ СПАСЕТ КОРОВ // МОСКОВСКОЕ ДЕЛО // Анонс GOPRO HERO 8,598667,"LLC ""Ivi.ru""",http://bit.ly/usachev_ivi_comiccon
